ATC_1,ATC_2,ATC_3,ATC_4,ATC_5,ATC_6,ATC_7,ATC_8,target
0.269360269,0.545454545,0.063973064,0.11952862,0.001683502,567,523,44,0
0.274658574,0.51138088,0.077389985,0.135053111,0.001517451,632,567,65,0
0.259448417,0.529111338,0.083758938,0.123595506,0.004085802,937,859,78,0
0.273833671,0.529411765,0.062880325,0.131845842,0.002028398,471,429,42,0
0.267657993,0.505576208,0.064436183,0.157372986,0.004956629,769,693,76,0
0.289855072,0.513285024,0.061594203,0.132850242,0.002415459,799,717,82,0
0.251968504,0.535433071,0.101237345,0.109111361,0.002249719,851,782,69,0
0.273318872,0.546637744,0.065075922,0.110629067,0.004338395,442,408,34,0
0.24933687,0.542440318,0.088859416,0.112732095,0.0066313,719,667,52,0
0.281641961,0.524515393,0.072976055,0.117445838,0.003420753,843,760,83,0
0.266106443,0.526610644,0.075630252,0.131652661,0,683,623,60,0
0.247349823,0.553003534,0.068904594,0.127208481,0.003533569,534,499,35,0
0.243767313,0.556786704,0.069252078,0.127423823,0.002770083,339,317,22,0
0.260536398,0.54789272,0.0651341,0.124521073,0.001915709,495,458,37,0
0.257606491,0.553752535,0.06693712,0.117647059,0.004056795,468,436,32,0
0.263403263,0.526806527,0.079254079,0.128205128,0.002331002,410,374,36,0
0.283112583,0.528145695,0.061258278,0.124172185,0.003311258,580,526,54,0
0.28422619,0.535714286,0.056547619,0.120535714,0.00297619,645,588,57,0
0.281507656,0.512367491,0.067137809,0.136631331,0.002355713,817,735,82,0
0.27012987,0.516883117,0.072727273,0.131168831,0.009090909,740,673,67,0
0.269724771,0.526605505,0.082568807,0.117431193,0.003669725,524,477,47,0
0.24822695,0.53427896,0.094562648,0.11820331,0.004728132,403,371,32,0
0.283767038,0.53283767,0.061957869,0.120198265,0.001239157,776,706,70,0
0.270127119,0.531779661,0.082627119,0.113347458,0.002118644,907,827,80,0
0.259935553,0.52094522,0.078410311,0.134264232,0.006444683,888,809,79,0
0.25862069,0.548275862,0.072413793,0.120689655,0,276,256,20,0
0.276243094,0.534069982,0.062615101,0.123388582,0.003683241,520,475,45,0
0.253521127,0.508215962,0.085680751,0.142018779,0.01056338,811,734,77,0
0.266802444,0.525458248,0.065173116,0.142566191,0,470,431,39,0
0.288156288,0.518925519,0.05982906,0.130647131,0.002442002,782,697,85,0
0.273209549,0.542440318,0.067639257,0.115384615,0.00132626,722,663,59,0
0.282991202,0.507331378,0.073313783,0.136363636,0,659,591,68,0
0.28032345,0.530997305,0.067385445,0.118598383,0.002695418,357,325,32,0
0.249001332,0.547270306,0.089214381,0.10918775,0.005326232,717,668,49,0
0.2625,0.533333333,0.072222222,0.129166667,0.002777778,688,633,55,0
0.274881517,0.51342812,0.071090047,0.140600316,0,606,545,61,0
0.27484472,0.529503106,0.066770186,0.125776398,0.00310559,618,564,54,0
0.252131547,0.520097442,0.074299635,0.141291108,0.012180268,778,711,67,0
0.285714286,0.507518797,0.063909774,0.137218045,0.005639098,514,462,52,0
0.266743649,0.527713626,0.06812933,0.132794457,0.004618938,828,758,70,0
0.277153558,0.538077403,0.061173533,0.121098627,0.002496879,768,704,64,0
0.287069988,0.533807829,0.059311981,0.118623962,0.00118624,812,739,73,0
0.262135922,0.513349515,0.078883495,0.134708738,0.01092233,787,713,74,0
0.267213115,0.51147541,0.078688525,0.131147541,0.01147541,585,529,56,0
0.267053701,0.542815675,0.066763425,0.119013062,0.004354136,657,605,52,0
0.247354497,0.547619048,0.08994709,0.10978836,0.005291005,720,670,50,0
0.255208333,0.532986111,0.078125,0.131944444,0.001736111,546,500,46,0
0.311778291,0.517321016,0.057736721,0.109699769,0.003464203,840,743,97,0
0.257913247,0.526377491,0.085580305,0.128956624,0.001172333,813,741,72,0
0.244680851,0.544326241,0.072695035,0.134751773,0.003546099,531,493,38,0
0.260554885,0.53437877,0.07358263,0.130277443,0.001206273,789,724,65,0
0.252491694,0.528239203,0.083056478,0.129568106,0.006644518,574,528,46,0
0.263959391,0.525380711,0.078680203,0.131979695,0,378,346,32,0
0.27284264,0.52284264,0.063451777,0.139593909,0.001269036,753,684,69,0
0.257088847,0.529300567,0.06805293,0.134215501,0.011342155,503,463,40,0
0.250332889,0.539280959,0.091877497,0.113182423,0.005326232,717,663,54,0
0.273901809,0.514211886,0.069767442,0.142118863,0,372,337,35,0
0.280405405,0.52027027,0.081081081,0.118243243,0,287,260,27,0
0.262931034,0.540948276,0.07112069,0.122844828,0.002155172,443,409,34,0
0.249433107,0.541950113,0.097505669,0.108843537,0.002267574,842,778,64,0
0.259818731,0.534743202,0.069486405,0.132930514,0.003021148,315,290,25,0
0.256906077,0.522099448,0.074585635,0.14640884,0,344,314,30,0
0.264441592,0.528883184,0.064184852,0.142490372,0,748,692,56,0
0.282694848,0.540290621,0.062087186,0.113606341,0.001321004,730,670,60,0
0.249419954,0.538283063,0.099767981,0.11136891,0.001160093,823,758,65,0
0.262214984,0.519543974,0.07980456,0.128664495,0.009771987,586,532,54,0
0.280513919,0.541755889,0.066381156,0.107066381,0.004282655,449,411,38,0
0.262512768,0.53421859,0.082737487,0.114402451,0.006128703,937,859,78,0
0.252900232,0.532482599,0.084686775,0.128770302,0.001160093,820,753,67,0
0.276699029,0.529126214,0.067961165,0.123786408,0.002427184,791,720,71,0
0.282608696,0.51552795,0.068322981,0.133540373,0,311,281,30,0
0.273049645,0.51891253,0.069739953,0.138297872,0,809,731,78,0
0.265472313,0.527687296,0.06514658,0.141693811,0,585,535,50,0
0.256050955,0.521019108,0.077707006,0.141401274,0.003821656,747,682,65,0
0.251136364,0.542045455,0.094318182,0.111363636,0.001136364,840,776,64,0
0.271920089,0.523862375,0.075471698,0.125416204,0.003329634,865,786,79,0
0.251184834,0.52014218,0.091232227,0.126777251,0.010663507,803,731,72,0
0.249433107,0.540816327,0.098639456,0.109977324,0.001133787,842,777,65,0
0.280254777,0.530785563,0.059447983,0.123142251,0.006369427,452,412,40,0
0.2578125,0.53125,0.067708333,0.143229167,0,364,334,30,0
0.26541555,0.514745308,0.058981233,0.158176944,0.002680965,354,321,33,0
0.266146993,0.521158129,0.071269488,0.138084633,0.003340757,857,779,78,0
0.264150943,0.520754717,0.086792453,0.128301887,0,508,461,47,0
0.282741738,0.52876377,0.068543452,0.11750306,0.00244798,787,714,73,0
0.260150376,0.535338346,0.072180451,0.126315789,0.006015038,633,582,51,0
0.266475645,0.535816619,0.077363897,0.12034384,0,334,306,28,0
0.260997067,0.539589443,0.08797654,0.108504399,0.002932551,327,301,26,0
