ATC_1,ATC_2,ATC_3,ATC_4,ATC_5,ATC_6,ATC_7,ATC_8,target
0.291154791,0.527027027,0.06019656,0.12039312,0.001228501,7.85E+02,709,7.60E+01,0
0.262430939,0.533149171,0.05801105,0.140883978,0.005524862,3.45E+02,319,2.60E+01,0
0.268980477,0.548806941,0.067245119,0.114967462,0,4.41E+02,408,3.30E+01,0
0.278532609,0.542119565,0.061141304,0.116847826,0.001358696,7.07E+02,650,5.70E+01,0
0.259259259,0.515775034,0.079561043,0.141289438,0.004115226,6.92E+02,625,6.70E+01,0
0.282945736,0.521963824,0.074935401,0.11498708,0.005167959,7.48E+02,676,7.20E+01,0
0.251303441,0.539103233,0.099061522,0.109489051,0.001042753,9.17E+02,845,7.20E+01,0
0.282467532,0.506493506,0.071428571,0.13961039,0,2.96E+02,264,3.20E+01,0
0.245923913,0.542119565,0.09375,0.111413043,0.006793478,7.01E+02,650,5.10E+01,0
0.255910987,0.535465925,0.065368567,0.139082058,0.004172462,6.82E+02,630,5.20E+01,0
0.265989848,0.529949239,0.081218274,0.121827411,0.001015228,9.49E+02,872,7.70E+01,0
0.221264368,0.50862069,0.077586207,0.172413793,0.020114943,3.23E+02,296,2.70E+01,0
0.281512605,0.535014006,0.06162465,0.120448179,0.00140056,6.86E+02,626,6.00E+01,0
0.266881029,0.508038585,0.07073955,0.151125402,0.003215434,2.97E+02,268,2.90E+01,0
0.248157248,0.512285012,0.087223587,0.143734644,0.008599509,7.72E+02,701,7.10E+01,0
0.262711864,0.542372881,0.062146893,0.127118644,0.005649718,3.38E+02,314,2.40E+01,0
0.279707495,0.52833638,0.063985375,0.124314442,0.003656307,5.24E+02,475,4.90E+01,0
0.274658574,0.538694992,0.059180577,0.124430956,0.003034901,6.29E+02,576,5.30E+01,0
0.246879334,0.542302358,0.087378641,0.116504854,0.006934813,6.86E+02,637,4.90E+01,0
0.25729927,0.532846715,0.069343066,0.129562044,0.010948905,5.21E+02,480,4.10E+01,0
0.286829268,0.539512195,0.061463415,0.111219512,0.00097561,9.88E+02,902,8.60E+01,0
0.253289474,0.527412281,0.086622807,0.129385965,0.003289474,8.68E+02,794,7.40E+01,0
0.262745098,0.539215686,0.078431373,0.118627451,0.000980392,9.77E+02,901,7.60E+01,0
0.277310924,0.518907563,0.069327731,0.12394958,0.010504202,4.58E+02,415,4.30E+01,0
0.263419483,0.538767396,0.081510934,0.115308151,0.000994036,9.65E+02,889,7.60E+01,0
0.269565217,0.546859903,0.063768116,0.117874396,0.001932367,9.89E+02,914,7.50E+01,0
0.276942356,0.520050125,0.061403509,0.139097744,0.002506266,7.64E+02,692,7.20E+01,0
0.278145695,0.524834437,0.064569536,0.127483444,0.004966887,5.79E+02,525,5.40E+01,0
0.265327696,0.528541226,0.073995772,0.128964059,0.003171247,9.06E+02,830,7.60E+01,0
0.293064877,0.516778523,0.062639821,0.121923937,0.005592841,8.63E+02,773,9.00E+01,0
0.27129751,0.524246396,0.062909567,0.140235911,0.001310616,7.29E+02,664,6.50E+01,0
0.272020725,0.525906736,0.059585492,0.139896373,0.002590674,7.38E+02,674,6.40E+01,0
0.292982456,0.533333333,0.059649123,0.107017544,0.007017544,5.52E+02,502,5.00E+01,0
0.257985258,0.538083538,0.071253071,0.132678133,0,3.86E+02,355,3.10E+01,0
0.251001335,0.539385848,0.090787717,0.113484646,0.005340454,7.15E+02,661,5.40E+01,0
0.220385675,0.504132231,0.079889807,0.173553719,0.022038567,3.37E+02,308,2.90E+01,0
0.268203883,0.53276699,0.069174757,0.128640777,0.001213592,7.85E+02,716,6.90E+01,0
0.265104809,0.532675709,0.071516646,0.127003699,0.003699137,7.72E+02,705,6.70E+01,0
0.256690998,0.515815085,0.080291971,0.137469586,0.00973236,7.82E+02,710,7.20E+01,0
0.295577131,0.517799353,0.066882416,0.118662352,0.001078749,8.98E+02,804,9.40E+01,0
0.254132231,0.555785124,0.07231405,0.109504132,0.008264463,4.62E+02,434,2.80E+01,0
0.28125,0.539772727,0.0625,0.113636364,0.002840909,6.77E+02,620,5.70E+01,0
0.262701363,0.539033457,0.078066914,0.11771995,0.002478315,7.71E+02,709,6.20E+01,0
0.306718598,0.518013632,0.062317429,0.110029211,0.00292113,1.00E+03,892,1.08E+02,0
0.262642741,0.538336052,0.065252855,0.133768352,0,5.83E+02,537,4.60E+01,0
0.251633987,0.54248366,0.081699346,0.120915033,0.003267974,5.83E+02,541,4.20E+01,0
0.274509804,0.504201681,0.078431373,0.142857143,0,3.42E+02,305,3.70E+01,0
0.263456091,0.529745042,0.093484419,0.113314448,0,3.43E+02,317,2.60E+01,0
0.263013699,0.547945205,0.060273973,0.128767123,0,3.49E+02,326,2.30E+01,0
0.252307692,0.538461538,0.070769231,0.132307692,0.006153846,3.07E+02,283,2.40E+01,0
0.272189349,0.514792899,0.065088757,0.142011834,0.00591716,3.23E+02,292,3.10E+01,0
0.281318681,0.545054945,0.061538462,0.107692308,0.004395604,4.37E+02,401,3.60E+01,0
0.255164034,0.530984204,0.066828676,0.145808019,0.001215067,7.83E+02,724,5.90E+01,0
0.288808664,0.512635379,0.062575211,0.133574007,0.002406739,8.01E+02,718,8.30E+01,0
0.263087248,0.532885906,0.079194631,0.116778523,0.008053691,7.12E+02,652,6.00E+01,0
0.269925611,0.530286929,0.075451647,0.117959617,0.006376196,9.03E+02,825,7.80E+01,0
0.275123558,0.550247117,0.059308072,0.113673806,0.001647446,5.80E+02,535,4.50E+01,0
0.247953216,0.528654971,0.09122807,0.125146199,0.007017544,8.14E+02,748,6.60E+01,0
0.258064516,0.548387097,0.073313783,0.120234604,0,3.23E+02,298,2.50E+01,0
0.271551724,0.522988506,0.077586207,0.125,0.002873563,6.68E+02,606,6.20E+01,0
0.266260163,0.526422764,0.071138211,0.136178862,0,4.68E+02,425,4.30E+01,0
0.247600768,0.52975048,0.076775432,0.134357006,0.011516315,4.94E+02,456,3.80E+01,0
0.260920897,0.517119244,0.080283353,0.135773318,0.005903188,8.08E+02,733,7.50E+01,0
0.254957507,0.552407932,0.065155807,0.127478754,0,3.34E+02,311,2.30E+01,0
0.258426966,0.52247191,0.073033708,0.146067416,0,5.11E+02,470,4.10E+01,0
0.279373368,0.540469974,0.062663185,0.11618799,0.001305483,7.36E+02,675,6.10E+01,0
0.267813268,0.523341523,0.071253071,0.132678133,0.004914005,7.77E+02,706,7.10E+01,0
0.277469478,0.520532741,0.072142064,0.12763596,0.002219756,8.67E+02,785,8.20E+01,0
0.281468531,0.54020979,0.057692308,0.117132867,0.003496503,5.47E+02,499,4.80E+01,0
0.25890411,0.530136986,0.069863014,0.135616438,0.005479452,6.95E+02,639,5.60E+01,0
0.26146789,0.538990826,0.071100917,0.128440367,0,4.16E+02,384,3.20E+01,0
0.261792453,0.541273585,0.067216981,0.126179245,0.003537736,8.10E+02,751,5.90E+01,0
0.271559633,0.526605505,0.067889908,0.132110092,0.001834862,5.20E+02,472,4.80E+01,0
0.260599793,0.531540848,0.078593588,0.12409514,0.005170631,9.25E+02,850,7.50E+01,0
0.274673008,0.526753864,0.060642093,0.136741974,0.001189061,8.05E+02,734,7.10E+01,0
0.265882353,0.531764706,0.065882353,0.134117647,0.002352941,4.04E+02,369,3.50E+01,0
0.248348745,0.545574637,0.088507266,0.112285337,0.005284016,7.21E+02,670,5.10E+01,0
0.275568182,0.536931818,0.065340909,0.122159091,0,3.38E+02,310,2.80E+01,0
0.267857143,0.522321429,0.075892857,0.133928571,0,4.29E+02,390,3.90E+01,0
0.253075571,0.543057996,0.072056239,0.131810193,0,5.38E+02,497,4.10E+01,0
0.252808989,0.558988764,0.070224719,0.117977528,0,3.37E+02,315,2.20E+01,0
0.277665996,0.541247485,0.06639839,0.114688129,0,4.77E+02,437,4.00E+01,0
0.26448737,0.523031204,0.080237741,0.132243685,0,6.45E+02,588,5.70E+01,0
0.243939394,0.521212121,0.087878788,0.137878788,0.009090909,6.23E+02,568,5.50E+01,0
0.253731343,0.526458616,0.078697422,0.132971506,0.008141113,6.98E+02,637,6.10E+01,0
0.25617284,0.527777778,0.085390947,0.124485597,0.00617284,9.29E+02,852,7.70E+01,0
0.266742338,0.52553916,0.069239501,0.136208854,0.002270148,8.39E+02,763,7.60E+01,0
0.252427184,0.541531823,0.099244876,0.104638619,0.002157497,8.88E+02,820,6.80E+01,0
0.253424658,0.543378995,0.073059361,0.130136986,0,4.15E+02,384,3.10E+01,0
0.248677249,0.534391534,0.104761905,0.11005291,0.002116402,9.03E+02,829,7.40E+01,0
0.268707483,0.510204082,0.074829932,0.139455782,0.006802721,2.81E+02,253,2.80E+01,0
0.251072961,0.543991416,0.091201717,0.111587983,0.002145923,8.90E+02,825,6.50E+01,0
0.284178187,0.540706605,0.061443932,0.110599078,0.003072197,6.26E+02,572,5.40E+01,0
0.248344371,0.534216336,0.097130243,0.116997792,0.003311258,8.65E+02,797,6.80E+01,0
0.263079223,0.535127055,0.062780269,0.13303438,0.005979073,6.37E+02,587,5.00E+01,0
0.255319149,0.543520309,0.071566731,0.12959381,0,4.90E+02,453,3.70E+01,0
0.288016113,0.5387714,0.063444109,0.108761329,0.001007049,9.58E+02,873,8.50E+01,0
0.260586319,0.532030402,0.084690554,0.116178067,0.006514658,8.82E+02,809,7.30E+01,0
0.248593926,0.541057368,0.100112486,0.107986502,0.002249719,8.49E+02,784,6.50E+01,0
0.257611241,0.516393443,0.087822014,0.137002342,0.00117096,8.15E+02,739,7.60E+01,0
0.27761194,0.531343284,0.062686567,0.128358209,0,6.40E+02,581,5.90E+01,0
0.26040555,0.547491996,0.077908218,0.108858058,0.005336179,8.97E+02,833,6.40E+01,0
0.286720322,0.542253521,0.059356137,0.108651911,0.003018109,9.58E+02,877,8.10E+01,0
0.282758621,0.516091954,0.072413793,0.122988506,0.005747126,8.39E+02,755,8.40E+01,0
0.274139845,0.502774695,0.063263041,0.158712542,0.001109878,8.59E+02,768,9.10E+01,0
0.262582057,0.536105033,0.067833698,0.133479212,0,4.35E+02,400,3.50E+01,0
0.235023041,0.528417819,0.141321045,0.095238095,0,6.23E+02,568,5.50E+01,0
0.278372591,0.53640257,0.065310493,0.114561028,0.005353319,8.97E+02,820,7.70E+01,0
0.251908397,0.519083969,0.080152672,0.135496183,0.013358779,4.98E+02,455,4.30E+01,0
0.267647059,0.561764706,0.061764706,0.108823529,0,3.24E+02,302,2.20E+01,0
0.25404157,0.554272517,0.064665127,0.127020785,0,4.10E+02,383,2.70E+01,0
0.260808926,0.528591353,0.071129707,0.136680614,0.0027894,6.83E+02,626,5.70E+01,0
0.247873633,0.539489672,0.070473876,0.139732685,0.002430134,7.76E+02,718,5.80E+01,0
0.246537396,0.556786704,0.069252078,0.12465374,0.002770083,3.40E+02,318,2.20E+01,0
0.246701847,0.544854881,0.096306069,0.106860158,0.005277045,7.23E+02,671,5.20E+01,0
0.260416667,0.5546875,0.065104167,0.119791667,0,3.65E+02,340,2.50E+01,0
0.286006129,0.536261491,0.060265577,0.115423902,0.002042901,9.43E+02,860,8.30E+01,0
0.242506812,0.527702089,0.122615804,0.098092643,0.009082652,1.06E+03,965,9.00E+01,0
0.27520436,0.523160763,0.059945504,0.141689373,0,3.51E+02,319,3.20E+01,0
0.247619048,0.541496599,0.095238095,0.110204082,0.005442177,7.01E+02,649,5.20E+01,0
0.255011136,0.547884187,0.082405345,0.111358575,0.003340757,8.57E+02,796,6.10E+01,0
0.277602524,0.529968454,0.069400631,0.123028391,0,3.03E+02,274,2.90E+01,0
0.252155172,0.538793103,0.077586207,0.129310345,0.002155172,8.84E+02,820,6.40E+01,0
0.249240122,0.522796353,0.072948328,0.155015198,0,3.11E+02,285,2.60E+01,0
0.260606061,0.506060606,0.075757576,0.148484848,0.009090909,6.28E+02,566,6.20E+01,0
0.249443207,0.535634744,0.101336303,0.111358575,0.002227171,8.58E+02,789,6.90E+01,0
0.267942584,0.564593301,0.054226475,0.111642743,0.001594896,5.97E+02,559,3.80E+01,0
0.254098361,0.524590164,0.076502732,0.144808743,0,3.46E+02,315,3.10E+01,0
0.270308123,0.537815126,0.06442577,0.12605042,0.00140056,6.81E+02,624,5.70E+01,0
0.259515571,0.525951557,0.069204152,0.138408304,0.006920415,2.75E+02,252,2.30E+01,0
0.273727648,0.540577717,0.070151307,0.111416781,0.004126547,6.98E+02,641,5.70E+01,0
0.24916574,0.536151279,0.097886541,0.114571746,0.002224694,8.57E+02,788,6.90E+01,0
0.275549806,0.535575679,0.072445019,0.115135834,0.001293661,7.42E+02,677,6.50E+01,0
0.26629681,0.531206657,0.081830791,0.117891817,0.002773925,6.91E+02,631,6.00E+01,0
0.250883392,0.524146054,0.088339223,0.126030624,0.010600707,8.08E+02,739,6.90E+01,0
0.266494179,0.52393273,0.07373868,0.133247089,0.002587322,7.39E+02,673,6.60E+01,0
0.237869822,0.520710059,0.078106509,0.147928994,0.015384615,7.97E+02,735,6.20E+01,0
0.286184211,0.532894737,0.059210526,0.120065789,0.001644737,5.85E+02,532,5.30E+01,0
0.263522885,0.539528433,0.07073509,0.12482663,0.001386963,6.87E+02,632,5.50E+01,0
0.256997455,0.519083969,0.071246819,0.152671756,0,3.74E+02,342,3.20E+01,0
0.277158774,0.538997214,0.062674095,0.119777159,0.001392758,6.87E+02,628,5.90E+01,0
0.247945205,0.545205479,0.087671233,0.11369863,0.005479452,6.95E+02,646,4.90E+01,0
0.280453258,0.529745042,0.076487252,0.113314448,0,3.40E+02,308,3.20E+01,0
0.258007117,0.523131673,0.071174377,0.144128114,0.003558719,5.35E+02,490,4.50E+01,0
0.245070423,0.515492958,0.092957746,0.146478873,0,3.35E+02,303,3.20E+01,0
0.279310345,0.51954023,0.071264368,0.125287356,0.004597701,8.38E+02,758,8.00E+01,0
0.274531422,0.528114664,0.076074972,0.11907387,0.002205072,8.71E+02,791,8.00E+01,0
0.256793478,0.529891304,0.08423913,0.129076087,0,7.00E+02,639,6.10E+01,0
0.278884462,0.533864542,0.06374502,0.122177955,0.001328021,7.23E+02,660,6.30E+01,0
0.266037736,0.513207547,0.075471698,0.133962264,0.011320755,5.07E+02,459,4.80E+01,0
0.288359788,0.505291005,0.071428571,0.132275132,0.002645503,3.66E+02,327,3.90E+01,0
0.252124646,0.538243626,0.084985836,0.124645892,0,6.70E+02,616,5.40E+01,0
0.28340081,0.533063428,0.0634278,0.118758435,0.001349528,7.12E+02,647,6.50E+01,0
0.247311828,0.535483871,0.105376344,0.109677419,0.002150538,8.87E+02,814,7.30E+01,0
0.255623722,0.511247444,0.073619632,0.147239264,0.012269939,4.65E+02,423,4.20E+01,0
0.29380531,0.525663717,0.086725664,0.09380531,0,5.54E+02,501,5.30E+01,0
0.249140893,0.549828179,0.10652921,0.089347079,0.005154639,5.59E+02,520,3.90E+01,0
0.262150221,0.512518409,0.076583211,0.142857143,0.005891016,6.48E+02,587,6.10E+01,0
0.268191268,0.528066528,0.074844075,0.126819127,0.002079002,4.61E+02,421,4.00E+01,0
0.261445783,0.530120482,0.072289157,0.13373494,0.002409639,7.94E+02,731,6.30E+01,0
0.256728778,0.536231884,0.080745342,0.122153209,0.004140787,4.61E+02,425,3.60E+01,0
0.249433107,0.536281179,0.098639456,0.113378685,0.002267574,8.42E+02,775,6.70E+01,0
0.279329609,0.545623836,0.057728119,0.111731844,0.005586592,5.15E+02,474,4.10E+01,0
0.290566038,0.524528302,0.059119497,0.124528302,0.001257862,7.67E+02,693,7.40E+01,0
0.285336856,0.528401585,0.066050198,0.118890357,0.001321004,7.29E+02,660,6.90E+01,0
0.279678068,0.523138833,0.068410463,0.128772636,0,4.77E+02,431,4.60E+01,0
0.262203626,0.536959554,0.068340307,0.128312413,0.0041841,6.81E+02,625,5.60E+01,0
0.282608696,0.527173913,0.065217391,0.123641304,0.001358696,7.07E+02,640,6.70E+01,0
0.293556086,0.539379475,0.057279236,0.107398568,0.002386635,8.07E+02,732,7.50E+01,0
0.256728778,0.50931677,0.074534161,0.14699793,0.01242236,4.60E+02,418,4.20E+01,0
0.270072993,0.525547445,0.058394161,0.144160584,0.001824818,5.22E+02,476,4.60E+01,0
0.252118644,0.531779661,0.086864407,0.122881356,0.006355932,8.99E+02,826,7.30E+01,0
0.274084125,0.533242877,0.063772049,0.127544098,0.001356852,7.03E+02,640,6.30E+01,0
0.250336474,0.541049798,0.086137281,0.117092867,0.00538358,7.08E+02,656,5.20E+01,0
0.242016807,0.537815126,0.124369748,0.095798319,0,5.71E+02,526,4.50E+01,0
0.254620123,0.527720739,0.084188912,0.133470226,0,4.64E+02,425,3.90E+01,0
0.276960784,0.531862745,0.06372549,0.12622549,0.00122549,7.83E+02,715,6.80E+01,0
0.249001332,0.539280959,0.094540613,0.110519308,0.00665779,7.17E+02,663,5.40E+01,0
0.264150943,0.528301887,0.084179971,0.12191582,0.001451379,6.60E+02,602,5.80E+01,0
0.257751938,0.527131783,0.065891473,0.137596899,0.011627907,4.90E+02,450,4.00E+01,0
0.26394052,0.513011152,0.081784387,0.137546468,0.003717472,2.58E+02,234,2.40E+01,0
0.266037736,0.530188679,0.066037736,0.135849057,0.001886792,5.06E+02,464,4.20E+01,0
0.25,0.545774648,0.066901408,0.133802817,0.003521127,5.36E+02,498,3.80E+01,0
0.260257913,0.513481829,0.084407972,0.13130129,0.010550996,8.15E+02,738,7.70E+01,0
0.270553064,0.509715994,0.085201794,0.125560538,0.00896861,6.41E+02,574,6.70E+01,0
0.264423077,0.560096154,0.064903846,0.103365385,0.007211538,3.98E+02,373,2.50E+01,0
0.247669774,0.549933422,0.089214381,0.107856192,0.005326232,7.15E+02,666,4.90E+01,0
0.258333333,0.525,0.080555556,0.136111111,0,3.43E+02,313,3.00E+01,0
0.245231608,0.540871935,0.09400545,0.111716621,0.008174387,6.99E+02,648,5.10E+01,0
0.254329004,0.537878788,0.096320346,0.108225108,0.003246753,8.85E+02,815,7.00E+01,0
0.248581158,0.540295119,0.099886493,0.108967083,0.002270148,8.41E+02,776,6.50E+01,0
0.264214047,0.54180602,0.073578595,0.115942029,0.004459309,8.59E+02,794,6.50E+01,0
0.266149871,0.533591731,0.071059432,0.127906977,0.00129199,7.40E+02,679,6.10E+01,0
0.257049892,0.532537961,0.0835141,0.120390456,0.006507592,8.81E+02,810,7.10E+01,0
0.251724138,0.510344828,0.075862069,0.162068966,0,2.73E+02,246,2.70E+01,0
0.273015873,0.538095238,0.061904762,0.123809524,0.003174603,6.03E+02,554,4.90E+01,0
0.278002699,0.530364372,0.066126856,0.124156545,0.001349528,7.11E+02,647,6.40E+01,0
0.282142857,0.532142857,0.064285714,0.119642857,0.001785714,5.37E+02,487,5.00E+01,0
0.264102564,0.541025641,0.08974359,0.105128205,0,3.79E+02,353,2.60E+01,0
0.258064516,0.532258065,0.084677419,0.119959677,0.005040323,9.50E+02,874,7.60E+01,0
0.268882175,0.542296073,0.070996979,0.114803625,0.003021148,6.33E+02,582,5.10E+01,0
0.255874674,0.54308094,0.07310705,0.127937337,0,3.63E+02,335,2.80E+01,0
0.276315789,0.543859649,0.061403509,0.115497076,0.002923977,6.56E+02,604,5.20E+01,0
0.244060475,0.544276458,0.097192225,0.112311015,0.002159827,8.82E+02,819,6.30E+01,0
0.26557377,0.549180328,0.063934426,0.119672131,0.001639344,5.80E+02,536,4.40E+01,0
0.251738526,0.54798331,0.066759388,0.130737135,0.002781641,6.81E+02,635,4.60E+01,0
0.243735763,0.54214123,0.082004556,0.127562642,0.004555809,4.15E+02,385,3.00E+01,0
0.247340426,0.534574468,0.07712766,0.132978723,0.007978723,3.55E+02,327,2.80E+01,0
0.271186441,0.524213075,0.064164649,0.139225182,0.001210654,7.90E+02,720,7.00E+01,0
0.288566243,0.5353902,0.063520871,0.112522686,0,5.32E+02,484,4.80E+01,0
0.245989305,0.534759358,0.090909091,0.128342246,0,3.55E+02,327,2.80E+01,0
0.25,0.546448087,0.084699454,0.112021858,0.006830601,6.99E+02,652,4.70E+01,0
0.252326784,0.532574974,0.094105481,0.118924509,0.002068252,9.22E+02,845,7.70E+01,0
0.271232877,0.553424658,0.060273973,0.115068493,0,3.48E+02,322,2.60E+01,0
0.276223776,0.508741259,0.082167832,0.131118881,0.001748252,5.49E+02,490,5.90E+01,0
0.283267457,0.533596838,0.06455863,0.117259552,0.001317523,7.30E+02,664,6.60E+01,0
0.258547009,0.542735043,0.068376068,0.126068376,0.004273504,4.45E+02,412,3.30E+01,0
0.245801527,0.516030534,0.109923664,0.120610687,0.007633588,6.26E+02,569,5.70E+01,0
0.271484375,0.556640625,0.052734375,0.11328125,0.005859375,4.88E+02,454,3.40E+01,0
0.246462264,0.523584906,0.094339623,0.123820755,0.011792453,8.06E+02,737,6.90E+01,0
0.281045752,0.526143791,0.062091503,0.12745098,0.003267974,2.94E+02,267,2.70E+01,0
0.251612903,0.543225806,0.089032258,0.110967742,0.00516129,7.40E+02,686,5.40E+01,0
0.268965517,0.489655172,0.082758621,0.15862069,0,2.77E+02,245,3.20E+01,0
0.270560191,0.517282479,0.073897497,0.132300358,0.005959476,8.03E+02,726,7.70E+01,0
0.247813411,0.518950437,0.064139942,0.163265306,0.005830904,3.24E+02,298,2.60E+01,0
0.26,0.545,0.065,0.13,0,3.79E+02,350,2.90E+01,0
0.28030303,0.529040404,0.064393939,0.125,0.001262626,7.60E+02,690,7.00E+01,0
0.254320988,0.528395062,0.074074074,0.135802469,0.007407407,3.84E+02,352,3.20E+01,0
0.277616279,0.533430233,0.0625,0.122093023,0.004360465,6.57E+02,597,6.00E+01,0
0.275862069,0.540834846,0.058076225,0.119782214,0.005444646,5.27E+02,484,4.30E+01,0
0.248868778,0.522624434,0.090497738,0.134615385,0.003393665,8.43E+02,773,7.00E+01,0
0.258119658,0.535042735,0.073504274,0.12991453,0.003418803,5.54E+02,507,4.70E+01,0
0.255670103,0.531958763,0.080412371,0.125773196,0.006185567,9.26E+02,853,7.30E+01,0
0.261702128,0.517021277,0.074468085,0.142553191,0.004255319,4.48E+02,407,4.10E+01,0
0.289428076,0.525129983,0.060658579,0.12305026,0.001733102,5.56E+02,502,5.40E+01,0
0.25,0.538209607,0.094978166,0.114628821,0.002183406,8.74E+02,806,6.80E+01,0
0.254644809,0.515846995,0.091803279,0.13442623,0.003278689,8.74E+02,794,8.00E+01,0
0.276315789,0.521052632,0.063157895,0.139473684,0,3.65E+02,332,3.30E+01,0
0.26993865,0.518404908,0.070552147,0.134969325,0.006134969,3.12E+02,283,2.90E+01,0
0.267409471,0.532033426,0.066852368,0.132311978,0.001392758,6.86E+02,629,5.70E+01,0
0.259475219,0.530612245,0.069970845,0.139941691,0,6.53E+02,600,5.30E+01,0
0.255533199,0.517102616,0.078470825,0.144869215,0.004024145,4.71E+02,427,4.40E+01,0
0.259100642,0.535331906,0.072805139,0.132762313,0,4.42E+02,404,3.80E+01,0
0.281767956,0.538674033,0.060773481,0.117403315,0.001381215,6.96E+02,637,5.90E+01,0
0.245382586,0.515831135,0.075197889,0.147757256,0.015831135,7.15E+02,653,6.20E+01,0
0.274599542,0.537757437,0.061784897,0.123569794,0.00228833,4.19E+02,385,3.40E+01,0
0.256024096,0.506024096,0.090361446,0.147590361,0,3.16E+02,284,3.20E+01,0
0.26713948,0.513002364,0.073286052,0.146572104,0,4.04E+02,365,3.90E+01,0
0.278145695,0.533112583,0.073951435,0.112582781,0.002207506,8.73E+02,796,7.70E+01,0
0.282857143,0.534285714,0.054285714,0.125714286,0.002857143,6.71E+02,612,5.90E+01,0
0.272972973,0.508108108,0.075675676,0.143243243,0,3.54E+02,317,3.70E+01,0
0.255482456,0.530701754,0.092105263,0.118421053,0.003289474,8.73E+02,801,7.20E+01,0
0.25786802,0.530964467,0.082233503,0.121827411,0.007106599,9.42E+02,866,7.60E+01,0
0.250670241,0.550938338,0.084450402,0.107238606,0.006702413,7.12E+02,665,4.70E+01,0
0.270833333,0.536858974,0.059294872,0.129807692,0.003205128,5.96E+02,548,4.80E+01,0
0.256880734,0.524974516,0.086646279,0.127420999,0.004077472,9.39E+02,860,7.90E+01,0
0.262411348,0.508274232,0.073286052,0.146572104,0.009456265,4.03E+02,364,3.90E+01,0
0.243494424,0.526022305,0.118959108,0.104089219,0.007434944,1.03E+03,941,8.90E+01,0
0.26073132,0.535771065,0.077901431,0.124006359,0.001589825,6.01E+02,553,4.80E+01,0
0.246666667,0.544,0.090666667,0.112,0.006666667,7.14E+02,663,5.10E+01,0
0.254545455,0.539037433,0.09197861,0.111229947,0.003208556,8.94E+02,824,7.00E+01,0
0.239887112,0.525870179,0.119473189,0.10724365,0.00752587,1.02E+03,930,8.60E+01,0
0.25267666,0.53640257,0.082441113,0.123126338,0.005353319,8.89E+02,820,6.90E+01,0
0.265410959,0.537671233,0.082191781,0.11130137,0.003424658,5.60E+02,514,4.60E+01,0
0.256410256,0.551282051,0.082417582,0.108058608,0.001831502,5.22E+02,486,3.60E+01,0
0.273053892,0.530538922,0.065868263,0.128143713,0.00239521,8.01E+02,733,6.80E+01,0
0.261554622,0.535714286,0.084033613,0.117647059,0.00105042,9.14E+02,842,7.20E+01,0
0.253671562,0.540720961,0.089452603,0.110814419,0.005340454,7.16E+02,662,5.40E+01,0
0.234756098,0.524390244,0.097560976,0.137195122,0.006097561,3.09E+02,283,2.60E+01,0
0.263852243,0.527704485,0.073878628,0.134564644,0,7.25E+02,664,6.10E+01,0
0.276422764,0.525745257,0.06504065,0.132791328,0,3.53E+02,320,3.30E+01,0
0.260038241,0.539196941,0.068833652,0.128107075,0.003824092,4.97E+02,458,3.90E+01,0
0.285464098,0.509632224,0.064798599,0.134851138,0.00525394,5.50E+02,493,5.70E+01,0
0.252985885,0.530944625,0.079261672,0.13029316,0.006514658,8.76E+02,806,7.00E+01,0
0.284444444,0.525925926,0.072592593,0.112592593,0.004444444,6.51E+02,588,6.30E+01,0
0.243362832,0.533185841,0.068584071,0.146017699,0.008849558,4.25E+02,393,3.20E+01,0
0.255506608,0.521292217,0.077826725,0.136563877,0.008810573,6.48E+02,592,5.60E+01,0
0.254120879,0.541208791,0.071428571,0.123626374,0.009615385,6.93E+02,644,4.90E+01,0
0.269607843,0.537581699,0.060457516,0.130718954,0.001633987,5.83E+02,535,4.80E+01,0
0.261811024,0.521653543,0.072834646,0.131889764,0.011811024,4.84E+02,441,4.30E+01,0
0.259701493,0.52238806,0.068656716,0.149253731,0,3.18E+02,290,2.80E+01,0
0.275086505,0.543252595,0.062283737,0.117647059,0.001730104,5.52E+02,506,4.60E+01,0
0.24871001,0.549019608,0.086687307,0.111455108,0.004127967,9.23E+02,860,6.30E+01,0
0.246062992,0.545275591,0.068897638,0.133858268,0.005905512,4.79E+02,446,3.30E+01,0
0.269956459,0.53701016,0.066763425,0.124818578,0.001451379,6.57E+02,601,5.60E+01,0
0.256653992,0.52661597,0.074144487,0.140684411,0.001901141,5.02E+02,462,4.00E+01,0
0.259791123,0.539164491,0.074412533,0.126631854,0,7.30E+02,673,5.70E+01,0
0.251867663,0.540021345,0.096051227,0.108858058,0.003201708,8.96E+02,827,6.90E+01,0
0.256537983,0.520547945,0.084682441,0.134495641,0.00373599,7.66E+02,698,6.80E+01,0
0.289411765,0.524705882,0.061176471,0.122352941,0.002352941,8.19E+02,739,8.00E+01,0
0.281385281,0.538239538,0.062049062,0.115440115,0.002886003,6.66E+02,609,5.70E+01,0
0.264642082,0.53362256,0.069414317,0.132321041,0,4.39E+02,402,3.70E+01,0
0.262108262,0.507122507,0.07977208,0.150997151,0,3.35E+02,302,3.30E+01,0
0.242729306,0.542505593,0.099552573,0.112975391,0.002237136,8.50E+02,787,6.30E+01,0
0.266512167,0.521436848,0.067207416,0.142526072,0.002317497,8.24E+02,751,7.30E+01,0
0.273109244,0.535014006,0.06162465,0.128851541,0.00140056,6.82E+02,624,5.80E+01,0
